qseqid	sseqid	sstart	send	sstrand	pident	qcovs	source_file	adjusted_start	adjusted_end
NC_027117.1_pol_8	gb|CM141830.1|	19868775	19871135	plus	82.524	98	GCA_054855685.1_derv_pol	19868275	19871635
NC_001514.1_pol_6	gb|CM141830.1|	19868802	19871105	plus	75.635	97	GCA_054855685.1_smrv_pol	19868302	19871605
NC_027117.1_pol_8	gb|CM141830.1|	59580010	59577650	minus	82.482	98	GCA_054855685.1_derv_pol	59577150	59580510
NC_001514.1_pol_6	gb|CM141830.1|	59579983	59577653	minus	75.681	97	GCA_054855685.1_smrv_pol	59577153	59580483
NC_001514.1_env_11	gb|CM141830.1|	59747816	59747270	minus	75.774	96	GCA_054855685.1_smrv_env	59746770	59748316
NC_027117.1_pol_8	gb|CM141830.1|	59751413	59749036	minus	82.013	98	GCA_054855685.1_derv_pol	59748536	59751913
NC_001514.1_pol_6	gb|CM141830.1|	59751386	59749073	minus	75.429	97	GCA_054855685.1_smrv_pol	59748573	59751886
NC_027117.1_pol_8	gb|CM141830.1|	91347623	91345263	minus	82.482	98	GCA_054855685.1_derv_pol	91344763	91348123
NC_001514.1_pol_6	gb|CM141830.1|	91347596	91345266	minus	75.617	97	GCA_054855685.1_smrv_pol	91344766	91348096
NC_027117.1_pol_8	gb|CM141830.1|	102072789	102075148	plus	82.44	98	GCA_054855685.1_derv_pol	102072289	102075648
NC_001514.1_pol_6	gb|CM141830.1|	102072816	102075118	plus	75.463	97	GCA_054855685.1_smrv_pol	102072316	102075618
NC_027117.1_env_10	gb|CM141830.1|	161484713	161483005	minus	78.198	97	GCA_054855685.1_derv_env	161482505	161485213
NC_027117.1_complete	gb|CM141830.1|	161489262	161483005	minus	78.1	60	GCA_054855685.1_derv_complete	161482505	161489762
NC_027117.1_pol_8	gb|CM141830.1|	161487166	161484805	minus	80.912	98	GCA_054855685.1_derv_pol	161484305	161487666
NC_027117.1_pol_8	gb|CM141831.1|	15705073	15702713	minus	82.693	98	GCA_054855685.1_derv_pol	15702213	15705573
NC_001514.1_pol_6	gb|CM141831.1|	15705046	15702716	minus	75.532	97	GCA_054855685.1_smrv_pol	15702216	15705546
NC_027117.1_pol_8	gb|CM141832.1|	90228980	90231340	plus	82.524	98	GCA_054855685.1_derv_pol	90228480	90231840
NC_001514.1_pol_6	gb|CM141832.1|	90229007	90231310	plus	75.592	96	GCA_054855685.1_smrv_pol	90228507	90231810
NC_027117.1_pol_8	gb|CM141832.1|	90295766	90298126	plus	82.44	98	GCA_054855685.1_derv_pol	90295266	90298626
NC_001514.1_pol_6	gb|CM141832.1|	90295793	90298096	plus	75.678	96	GCA_054855685.1_smrv_pol	90295293	90298596
NC_027117.1_pol_8	gb|CM141833.1|	82006657	82004297	minus	82.566	98	GCA_054855685.1_derv_pol	82003797	82007157
NC_001514.1_pol_6	gb|CM141833.1|	82006630	82004300	minus	75.574	97	GCA_054855685.1_smrv_pol	82003800	82007130
NC_027117.1_pol_8	gb|CM141835.1|	48379425	48381785	plus	82.44	98	GCA_054855685.1_derv_pol	48378925	48382285
NC_001514.1_pol_6	gb|CM141835.1|	48379452	48381755	plus	75.592	96	GCA_054855685.1_smrv_pol	48378952	48382255
NC_027117.1_pol_8	gb|CM141837.1|	31212151	31214510	plus	82.44	98	GCA_054855685.1_derv_pol	31211651	31215010
NC_001514.1_pol_6	gb|CM141837.1|	31212178	31214480	plus	75.506	96	GCA_054855685.1_smrv_pol	31211678	31214980
NC_027117.1_pol_8	gb|CM141838.1|	54630071	54627711	minus	82.187	98	GCA_054855685.1_derv_pol	54627211	54630571
NC_001514.1_pol_6	gb|CM141838.1|	54630044	54627714	minus	75.256	97	GCA_054855685.1_smrv_pol	54627214	54630544
NC_001514.1_env_11	gb|CM141838.1|	54763568	54764060	plus	76.815	87	GCA_054855685.1_smrv_env	54763068	54764560
NC_027117.1_pol_8	gb|CM141838.1|	54813811	54811451	minus	82.524	98	GCA_054855685.1_derv_pol	54810951	54814311
NC_001514.1_pol_6	gb|CM141838.1|	54813784	54811454	minus	75.447	97	GCA_054855685.1_smrv_pol	54810954	54814284
NC_027117.1_pol_8	gb|CM141838.1|	55002173	55004533	plus	82.355	98	GCA_054855685.1_derv_pol	55001673	55005033
NC_001514.1_pol_6	gb|CM141838.1|	55002200	55004503	plus	75.452	97	GCA_054855685.1_smrv_pol	55001700	55005003
NC_027117.1_env_10	gb|CM141839.1|	29946010	29947718	plus	79.036	97	GCA_054855685.1_derv_env	29945510	29948218
NC_027117.1_pol_8	gb|CM141841.1|	26948004	26950364	plus	82.566	98	GCA_054855685.1_derv_pol	26947504	26950864
NC_001514.1_pol_6	gb|CM141841.1|	26948031	26950334	plus	75.506	97	GCA_054855685.1_smrv_pol	26947531	26950834
NC_027117.1_pol_8	gb|CM141841.1|	35792231	35789871	minus	82.313	98	GCA_054855685.1_derv_pol	35789371	35792731
NC_001514.1_pol_6	gb|CM141841.1|	35792204	35789874	minus	75.553	97	GCA_054855685.1_smrv_pol	35789374	35792704
NC_027117.1_pol_8	gb|CM141841.1|	43895877	43898237	plus	82.236	98	GCA_054855685.1_derv_pol	43895377	43898737
NC_001514.1_pol_6	gb|CM141841.1|	43895904	43898207	plus	75.355	97	GCA_054855685.1_smrv_pol	43895404	43898707
NC_027117.1_pol_8	gb|CM141841.1|	75955284	75952924	minus	82.398	98	GCA_054855685.1_derv_pol	75952424	75955784
NC_001514.1_pol_6	gb|CM141841.1|	75955257	75952927	minus	75.319	97	GCA_054855685.1_smrv_pol	75952427	75955757
NC_027117.1_pol_8	gb|CM141841.1|	77810713	77808353	minus	82.44	98	GCA_054855685.1_derv_pol	77807853	77811213
NC_001514.1_pol_6	gb|CM141841.1|	77810686	77808356	minus	75.404	97	GCA_054855685.1_smrv_pol	77807856	77811186
NC_027117.1_pol_8	gb|CM141841.1|	149053979	149051619	minus	82.455	98	GCA_054855685.1_derv_pol	149051119	149054479
NC_001514.1_pol_6	gb|CM141841.1|	149053952	149051622	minus	75.447	97	GCA_054855685.1_smrv_pol	149051122	149054452
NC_001514.1_env_11	gb|CM141843.1|	71148123	71147598	minus	76.515	93	GCA_054855695.1_smrv_env	71147098	71148623
NC_027117.1_pol_8	gb|CM141843.1|	71779408	71777048	minus	82.609	98	GCA_054855695.1_derv_pol	71776548	71779908
NC_001514.1_pol_6	gb|CM141843.1|	71779381	71777051	minus	75.574	97	GCA_054855695.1_smrv_pol	71776551	71779881
NC_027117.1_pol_8	gb|CM141843.1|	80025109	80022749	minus	82.693	98	GCA_054855695.1_derv_pol	80022249	80025609
NC_001514.1_pol_6	gb|CM141843.1|	80025082	80022752	minus	75.447	97	GCA_054855695.1_smrv_pol	80022252	80025582
NC_027117.1_LTR_12	gb|CM141843.1|	92230867	92230021	minus	86.502	55	GCA_054855695.1_derv_ltr	92229521	92231367
NC_027117.1_LTR_1	gb|CM141843.1|	92231826	92231439	minus	92.583	100	GCA_054855695.1_derv_ltr	92230939	92232326
NC_027117.1_pol_8	gb|CM141843.1|	108125629	108127988	plus	82.355	98	GCA_054855695.1_derv_pol	108125129	108128488
NC_001514.1_pol_6	gb|CM141843.1|	108125656	108127958	plus	75.645	97	GCA_054855695.1_smrv_pol	108125156	108128458
NC_027117.1_pol_8	gb|CM141843.1|	123157684	123160044	plus	82.229	98	GCA_054855695.1_derv_pol	123157184	123160544
NC_001514.1_pol_6	gb|CM141843.1|	123157711	123160014	plus	75.42	97	GCA_054855695.1_smrv_pol	123157211	123160514
NC_027117.1_pol_8	gb|CM141843.1|	141888398	141890758	plus	82.524	98	GCA_054855695.1_derv_pol	141887898	141891258
NC_001514.1_pol_6	gb|CM141843.1|	141888425	141890728	plus	75.678	97	GCA_054855695.1_smrv_pol	141887925	141891228
NC_027117.1_pol_8	gb|CM141843.1|	144007866	144005506	minus	82.651	98	GCA_054855695.1_derv_pol	144005006	144008366
NC_001514.1_pol_6	gb|CM141843.1|	144007839	144005509	minus	75.489	97	GCA_054855695.1_smrv_pol	144005009	144008339
NC_027117.1_pol_8	gb|CM141844.1|	9832416	9834776	plus	82.482	98	GCA_054855695.1_derv_pol	9831916	9835276
NC_001514.1_pol_6	gb|CM141844.1|	9832443	9834746	plus	75.549	97	GCA_054855695.1_smrv_pol	9831943	9835246
NC_027117.1_env_10	gb|CM141844.1|	47291295	47289588	minus	78.397	97	GCA_054855695.1_derv_env	47289088	47291795
NC_027117.1_complete	gb|CM141844.1|	47295833	47289588	minus	78.421	60	GCA_054855695.1_derv_complete	47289088	47296333
NC_027117.1_pol_8	gb|CM141844.1|	47293742	47291385	minus	81.334	98	GCA_054855695.1_derv_pol	47290885	47294242
NC_027117.1_pol_8	gb|CM141844.1|	175442597	175440237	minus	82.159	98	GCA_054855695.1_derv_pol	175439737	175443097
NC_001514.1_pol_6	gb|CM141844.1|	175442570	175440240	minus	75.106	97	GCA_054855695.1_smrv_pol	175439740	175443070
NC_027117.1_pol_8	gb|CM141845.1|	92987	90627	minus	82.44	98	GCA_054855695.1_derv_pol	90127	93487
NC_001514.1_pol_6	gb|CM141845.1|	92960	90630	minus	75.532	97	GCA_054855695.1_smrv_pol	90130	93460
NC_027117.1_pol_8	gb|CM141845.1|	27976157	27978517	plus	82.566	98	GCA_054855695.1_derv_pol	27975657	27979017
NC_001514.1_pol_6	gb|CM141845.1|	27976184	27978487	plus	75.678	97	GCA_054855695.1_smrv_pol	27975684	27978987
NC_027117.1_pol_8	gb|CM141845.1|	39816320	39813948	minus	82.15	98	GCA_054855695.1_derv_pol	39813448	39816820
NC_001514.1_pol_6	gb|CM141845.1|	39816293	39813951	minus	75.106	97	GCA_054855695.1_smrv_pol	39813451	39816793
NC_027117.1_env_10	gb|CM141845.1|	179177554	179179275	plus	78.444	97	GCA_054855695.1_derv_env	179177054	179179775
NC_001514.1_env_11	gb|CM141845.1|	182389684	182389138	minus	76.364	96	GCA_054855695.1_smrv_env	182388638	182390184
NC_027117.1_pol_8	gb|CM141846.1|	80052168	80054528	plus	82.125	98	GCA_054855695.1_derv_pol	80051668	80055028
NC_001514.1_pol_6	gb|CM141846.1|	80052195	80054498	plus	75.344	97	GCA_054855695.1_smrv_pol	80051695	80054998
NC_027117.1_pol_8	gb|CM141846.1|	88503732	88501372	minus	82.693	98	GCA_054855695.1_derv_pol	88500872	88504232
NC_001514.1_pol_6	gb|CM141846.1|	88503705	88501375	minus	75.489	97	GCA_054855695.1_smrv_pol	88500875	88504205
NC_027117.1_env_10	gb|CM141846.1|	137707958	137706249	minus	78.77	97	GCA_054855695.1_derv_env	137705749	137708458
NC_027117.1_complete	gb|CM141846.1|	137712511	137706249	minus	78.375	60	GCA_054855695.1_derv_complete	137705749	137713011
NC_027117.1_pol_8	gb|CM141846.1|	137710415	137708050	minus	81.435	98	GCA_054855695.1_derv_pol	137707550	137710915
NC_027117.1_pol_8	gb|CM141847.1|	85464233	85461873	minus	82.651	98	GCA_054855695.1_derv_pol	85461373	85464733
NC_001514.1_pol_6	gb|CM141847.1|	85464206	85461876	minus	75.489	97	GCA_054855695.1_smrv_pol	85461376	85464706
NC_027117.1_env_10	gb|CM141847.1|	160678128	160676420	minus	78.256	97	GCA_054855695.1_derv_env	160675920	160678628
NC_027117.1_complete	gb|CM141847.1|	160682677	160676420	minus	78.062	60	GCA_054855695.1_derv_complete	160675920	160683177
NC_027117.1_pol_8	gb|CM141847.1|	160680581	160678220	minus	80.87	98	GCA_054855695.1_derv_pol	160677720	160681081
NC_027117.1_pol_8	gb|CM141848.1|	14369320	14366960	minus	82.609	98	GCA_054855695.1_derv_pol	14366460	14369820
NC_001514.1_pol_6	gb|CM141848.1|	14369293	14366963	minus	75.617	97	GCA_054855695.1_smrv_pol	14366463	14369793
NC_027117.1_pol_8	gb|CM141848.1|	75631474	75633834	plus	82.194	98	GCA_054855695.1_derv_pol	75630974	75634334
NC_001514.1_pol_6	gb|CM141848.1|	75631501	75633804	plus	75.645	97	GCA_054855695.1_smrv_pol	75631001	75634304
NC_027117.1_pol_8	gb|CM141848.1|	117730866	117728506	minus	82.609	98	GCA_054855695.1_derv_pol	117728006	117731366
NC_001514.1_pol_6	gb|CM141848.1|	117730839	117728509	minus	75.574	97	GCA_054855695.1_smrv_pol	117728009	117731339
NC_027117.1_pol_8	gb|CM141848.1|	117737555	117735195	minus	82.609	98	GCA_054855695.1_derv_pol	117734695	117738055
NC_001514.1_pol_6	gb|CM141848.1|	117737528	117735198	minus	75.574	97	GCA_054855695.1_smrv_pol	117734698	117738028
NC_027117.1_pol_8	gb|CM141848.1|	118282257	118279897	minus	82.355	98	GCA_054855695.1_derv_pol	118279397	118282757
NC_027117.1_pol_8	gb|CM141849.1|	89486498	89488858	plus	82.482	98	GCA_054855695.1_derv_pol	89485998	89489358
NC_001514.1_pol_6	gb|CM141849.1|	89486525	89488828	plus	75.549	97	GCA_054855695.1_smrv_pol	89486025	89489328
NC_027117.1_pol_8	gb|CM141849.1|	89553299	89555659	plus	82.44	98	GCA_054855695.1_derv_pol	89552799	89556159
NC_001514.1_pol_6	gb|CM141849.1|	89553326	89555629	plus	75.678	97	GCA_054855695.1_smrv_pol	89552826	89556129
NC_027117.1_pol_8	gb|CM141849.1|	90279281	90276921	minus	82.524	98	GCA_054855695.1_derv_pol	90276421	90279781
NC_001514.1_pol_6	gb|CM141849.1|	90279254	90276924	minus	75.447	97	GCA_054855695.1_smrv_pol	90276424	90279754
NC_027117.1_pol_8	gb|CM141850.1|	32067520	32069880	plus	82.693	98	GCA_054855695.1_derv_pol	32067020	32070380
NC_001514.1_pol_6	gb|CM141850.1|	32067547	32069850	plus	75.635	97	GCA_054855695.1_smrv_pol	32067047	32070350
NC_027117.1_pol_8	gb|CM141850.1|	77813467	77811107	minus	82.651	98	GCA_054855695.1_derv_pol	77810607	77813967
NC_001514.1_pol_6	gb|CM141850.1|	77813440	77811110	minus	75.532	97	GCA_054855695.1_smrv_pol	77810610	77813940
NC_027117.1_pol_8	gb|CM141851.1|	45272135	45269775	minus	82.524	98	GCA_054855695.1_derv_pol	45269275	45272635
NC_001514.1_pol_6	gb|CM141851.1|	45272108	45269778	minus	75.447	97	GCA_054855695.1_smrv_pol	45269278	45272608
NC_027117.1_pol_8	gb|CM141851.1|	65176548	65174188	minus	82.609	98	GCA_054855695.1_derv_pol	65173688	65177048
NC_001514.1_pol_6	gb|CM141851.1|	65176521	65174191	minus	75.66	97	GCA_054855695.1_smrv_pol	65173691	65177021
NC_027117.1_pol_8	gb|CM141852.1|	48030691	48033051	plus	82.524	98	GCA_054855695.1_derv_pol	48030191	48033551
NC_001514.1_pol_6	gb|CM141852.1|	48030718	48033021	plus	75.678	96	GCA_054855695.1_smrv_pol	48030218	48033521
NC_027117.1_pol_8	gb|CM141853.1|	76314870	76317229	plus	82.566	98	GCA_054855695.1_derv_pol	76314370	76317729
NC_001514.1_pol_6	gb|CM141853.1|	76314897	76317199	plus	75.721	96	GCA_054855695.1_smrv_pol	76314397	76317699
NC_027117.1_pol_8	gb|CM141855.1|	2449259	2446899	minus	82.651	98	GCA_054855695.1_derv_pol	2446399	2449759
NC_001514.1_pol_6	gb|CM141855.1|	2449232	2446902	minus	75.532	97	GCA_054855695.1_smrv_pol	2446402	2449732
NC_027117.1_pol_8	gb|CM141855.1|	52572394	52570034	minus	82.229	98	GCA_054855695.1_derv_pol	52569534	52572894
NC_001514.1_pol_6	gb|CM141855.1|	52572367	52570037	minus	75.298	97	GCA_054855695.1_smrv_pol	52569537	52572867
NC_001514.1_env_11	gb|CM141855.1|	52695763	52696255	plus	76.815	87	GCA_054855695.1_smrv_env	52695263	52696755
NC_027117.1_pol_8	gb|CM141855.1|	52745987	52743627	minus	82.482	98	GCA_054855695.1_derv_pol	52743127	52746487
NC_001514.1_pol_6	gb|CM141855.1|	52745960	52743630	minus	75.436	97	GCA_054855695.1_smrv_pol	52743130	52746460
NC_027117.1_pol_8	gb|CM141855.1|	52762711	52760351	minus	82.44	98	GCA_054855695.1_derv_pol	52759851	52763211
NC_001514.1_pol_6	gb|CM141855.1|	52762684	52760354	minus	75.394	97	GCA_054855695.1_smrv_pol	52759854	52763184
NC_027117.1_pol_8	gb|CM141855.1|	52779436	52777076	minus	82.44	98	GCA_054855695.1_derv_pol	52776576	52779936
NC_001514.1_pol_6	gb|CM141855.1|	52779409	52777079	minus	75.394	97	GCA_054855695.1_smrv_pol	52776579	52779909
NC_027117.1_pol_8	gb|CM141855.1|	52796161	52793801	minus	82.566	98	GCA_054855695.1_derv_pol	52793301	52796661
NC_001514.1_pol_6	gb|CM141855.1|	52796134	52793804	minus	75.489	97	GCA_054855695.1_smrv_pol	52793304	52796634
NC_027117.1_pol_8	gb|CM141855.1|	52880836	52883195	plus	82.44	98	GCA_054855695.1_derv_pol	52880336	52883695
NC_001514.1_pol_6	gb|CM141855.1|	52880863	52883165	plus	75.635	97	GCA_054855695.1_smrv_pol	52880363	52883665
NC_027117.1_env_10	gb|CM141856.1|	29754498	29756206	plus	79.036	97	GCA_054855695.1_derv_env	29753998	29756706
NC_027117.1_LTR_1	gb|CM180040.1|	82944423	82944805	plus	91.049	100	GCA_058972435.1_derv_ltr	82943923	82945305
NC_027117.1_LTR_12	gb|CM180040.1|	82945375	82946223	plus	86.722	55	GCA_058972435.1_derv_ltr	82944875	82946723
NC_027117.1_pol_8	gb|CM180040.1|	91323441	91321079	minus	79.579	98	GCA_058972435.1_derv_pol	91320579	91323941
NC_027117.1_complete	gb|CM180040.1|	91326869	91321079	minus	82.448	56	GCA_058972435.1_derv_complete	91320579	91327369
NC_027117.1_gag_4	gb|CM180040.1|	91326625	91324433	minus	84.661	100	GCA_058972435.1_derv_gag	91323933	91327125
NC_027117.1_complete	gb|CM180040.1|	133173659	133179555	plus	82.785	56	GCA_058972435.1_derv_complete	133173159	133180055
NC_027117.1_gag_4	gb|CM180040.1|	133173992	133176201	plus	85.605	100	GCA_058972435.1_derv_gag	133173492	133176701
NC_027117.1_pol_8	gb|CM180040.1|	133177198	133179555	plus	79.402	98	GCA_058972435.1_derv_pol	133176698	133180055
NC_027117.1_gag_4	gb|CM180040.1|	160180458	160179021	minus	85.982	100	GCA_058972435.1_derv_gag	160178521	160180958
NC_027117.1_gag_4	gb|CM180041.1|	99869753	99868287	minus	85.782	100	GCA_058972435.1_derv_gag	99867787	99870253
NC_027117.1_complete	gb|CM180041.1|	107027063	107032968	plus	82.516	64	GCA_058972435.1_derv_complete	107026563	107033468
NC_027117.1_gag_4	gb|CM180041.1|	107027408	107029612	plus	85.301	100	GCA_058972435.1_derv_gag	107026908	107030112
NC_027117.1_pol_8	gb|CM180041.1|	107030610	107032968	plus	79.418	98	GCA_058972435.1_derv_pol	107030110	107033468
NC_001514.1_pol_6	gb|CM180041.1|	107030637	107032970	plus	74.968	97	GCA_058972435.1_smrv_pol	107030137	107033470
NC_027117.1_pol_8	gb|CM180041.1|	107402383	107400026	minus	91.734	98	GCA_058972435.1_derv_pol	107399526	107402883
NC_027117.1_gag_4	gb|CM180041.1|	107404690	107403322	minus	85.538	100	GCA_058972435.1_derv_gag	107402822	107405190
NC_027117.1_complete	gb|CM180041.1|	113636776	113630104	minus	81.454	64	GCA_058972435.1_derv_complete	113629604	113637276
NC_027117.1_pol_8	gb|CM180041.1|	113633248	113630886	minus	79.739	98	GCA_058972435.1_derv_pol	113630386	113633748
NC_027117.1_gag_4	gb|CM180041.1|	113636434	113634243	minus	85.695	100	GCA_058972435.1_derv_gag	113633743	113636934
NC_027117.1_complete	gb|CM180042.1|	87585011	87579033	minus	81.004	71	GCA_058972435.1_derv_complete	87578533	87585511
NC_027117.1_pol_8	gb|CM180042.1|	87582176	87579814	minus	79.495	98	GCA_058972435.1_derv_pol	87579314	87582676
NC_001514.1_pol_6	gb|CM180042.1|	87582140	87579816	minus	74.468	97	GCA_058972435.1_smrv_pol	87579316	87582640
NC_001514.1_complete	gb|CM180042.1|	87584262	87579816	minus	74.056	50	GCA_058972435.1_smrv_complete	87579316	87584762
NC_027117.1_gag_4	gb|CM180042.1|	87585011	87583168	minus	85.267	100	GCA_058972435.1_derv_gag	87582668	87585511
NC_027117.1_gag_4	gb|CM180042.1|	93952690	93954368	plus	90.036	100	GCA_058972435.1_derv_gag	93952190	93954868
NC_027117.1_complete	gb|CM180042.1|	93952690	93960019	plus	86.332	71	GCA_058972435.1_derv_complete	93952190	93960519
NC_027117.1_pol_8	gb|CM180042.1|	93955351	93957709	plus	91.267	98	GCA_058972435.1_derv_pol	93954851	93958209
NC_027117.1_env_10	gb|CM180042.1|	93957859	93959570	plus	76.64	97	GCA_058972435.1_derv_env	93957359	93960070
NC_027117.1_env_10	gb|CM180042.1|	98384054	98383071	minus	80.302	97	GCA_058972435.1_derv_env	98382571	98384554
NC_001514.1_env_8	gb|CM180042.1|	98384054	98383121	minus	74.761	54	GCA_058972435.1_smrv_env	98382621	98384554
NC_001514.1_env_11	gb|CM180042.1|	98383644	98383121	minus	75.66	93	GCA_058972435.1_smrv_env	98382621	98384144
NC_027117.1_gag_4	gb|CM180042.1|	98385429	98384047	minus	85.642	100	GCA_058972435.1_derv_gag	98383547	98385929
NC_027117.1_pol_8	gb|CM180042.1|	98399272	98396909	minus	79.537	98	GCA_058972435.1_derv_pol	98396409	98399772
NC_001514.1_pol_6	gb|CM180042.1|	98399236	98396911	minus	74.798	97	GCA_058972435.1_smrv_pol	98396411	98399736
NC_027117.1_gag_4	gb|CM180042.1|	98401309	98399875	minus	84.99	100	GCA_058972435.1_derv_gag	98399375	98401809
NC_027117.1_env_10	gb|CM180042.1|	115428825	115429809	plus	81.087	97	GCA_058972435.1_derv_env	115428325	115430309
NC_027117.1_env_10	gb|CM180042.1|	129998027	129999009	plus	77.512	97	GCA_058972435.1_derv_env	129997527	129999509
NC_001514.1_env_8	gb|CM180042.1|	129998027	129998951	plus	73.355	54	GCA_058972435.1_smrv_env	129997527	129999451
NC_001514.1_env_11	gb|CM180042.1|	129998434	129998951	plus	73.496	93	GCA_058972435.1_smrv_env	129997934	129999451
NC_027117.1_gag_4	gb|CM180042.1|	146306527	146308000	plus	88.049	100	GCA_058972435.1_derv_gag	146306027	146308500
NC_027117.1_pol_8	gb|CM180042.1|	146308993	146311345	plus	79.172	98	GCA_058972435.1_derv_pol	146308493	146311845
NC_027117.1_complete	gb|CM180043.1|	12216731	12208765	minus	81.03	76	GCA_058972435.1_derv_complete	12208265	12217231
NC_027117.1_env_10	gb|CM180043.1|	12210829	12209129	minus	75.972	95	GCA_058972435.1_derv_env	12208629	12211329
NC_027117.1_pol_8	gb|CM180043.1|	12213371	12211008	minus	79.453	98	GCA_058972435.1_derv_pol	12210508	12213871
NC_027117.1_gag_4	gb|CM180043.1|	12216547	12214370	minus	85.656	100	GCA_058972435.1_derv_gag	12213870	12217047
NC_001514.1_env_11	gb|CM180043.1|	13848365	13847888	minus	76.289	85	GCA_058972435.1_smrv_env	13847388	13848865
NC_001514.1_env_11	gb|CM180043.1|	13866276	13865838	minus	76.457	85	GCA_058972435.1_smrv_env	13865338	13866776
NC_027117.1_gag_4	gb|CM180043.1|	49211695	49213231	plus	86.822	100	GCA_058972435.1_derv_gag	49211195	49213731
NC_027117.1_pol_8	gb|CM180043.1|	49214230	49216586	plus	79.087	98	GCA_058972435.1_derv_pol	49213730	49217086
NC_027117.1_gag_4	gb|CM180043.1|	49219164	49221163	plus	86.883	100	GCA_058972435.1_derv_gag	49218664	49221663
NC_027117.1_complete	gb|CM180043.1|	49219164	49224502	plus	83.184	76	GCA_058972435.1_derv_complete	49218664	49225002
NC_027117.1_pol_8	gb|CM180043.1|	49222155	49224502	plus	78.852	98	GCA_058972435.1_derv_pol	49221655	49225002
NC_027117.1_gag_4	gb|CM180043.1|	49227068	49229070	plus	86.809	100	GCA_058972435.1_derv_gag	49226568	49229570
NC_027117.1_complete	gb|CM180043.1|	49227068	49232418	plus	83.271	76	GCA_058972435.1_derv_complete	49226568	49232918
NC_001514.1_complete	gb|CM180043.1|	49227976	49232416	plus	73.557	50	GCA_058972435.1_smrv_complete	49227476	49232916
